gene,f_score,p_value
220671_at,1.177004946507056,0.3241949790729075
232518_at,1.176994341179077,0.3241996520545482
1558613_at,1.176840602734486,0.32426739953012435
216482_x_at,1.1767539818882666,0.3243055757148755
215727_x_at,1.1765344788127143,0.32440233361716525
1558251_a_at,1.1764987033112275,0.3244181059056872
210502_s_at,1.1764559640001242,0.3244369491605297
234406_at,1.1762687792214843,0.32451948751495463
242236_at,1.1762120530519387,0.324544504159686
1562630_at,1.1761294487849001,0.32458093612026234
239956_at,1.1759723488785805,0.3246502332533122
1559808_at,1.1758021079161871,0.3247253409343427
241301_at,1.1754809307588192,0.32486707898109757
1569006_at,1.1753940212483271,0.3249054417534215
1565774_at,1.1753397516991508,0.3249293988285123
220505_at,1.17527583645426,0.32495761585539784
242679_at,1.17513965922086,0.3250177416405665
220838_at,1.1748096373757204,0.3251634935214109
1554901_at,1.1746469981490268,0.3252353421573414
232823_at,1.1742164520034333,0.3254256074180989
1559551_at,1.1738950371392962,0.3255677065786562
205790_at,1.1738819866389754,0.3255734773694102
243189_at,1.1737426582275685,0.3256350922321888
1557890_at,1.1736068169866034,0.3256951743728046
1563389_at,1.1731441276469887,0.32589989002480235
209902_at,1.1728924474241667,0.326011290491488
237725_x_at,1.1725200964167306,0.3261761615734096
206593_s_at,1.172356675063029,0.32624854397399994
1556753_s_at,1.172130397761857,0.32634878865350625
1554827_a_at,1.1719956036990644,0.3264085169588686
219579_at,1.171926363485629,0.3264392013962891
213856_at,1.1717526480099631,0.3265161956322704
1565130_at,1.1716899812501163,0.32654397454571765
234648_s_at,1.1716213076242874,0.32657441845291924
1556609_at,1.1714032167307264,0.3266711167163219
229672_at,1.1713093140455497,0.32671275914977466
206365_at,1.1712735595878416,0.32672861612178844
1555725_a_at,1.1709897226350914,0.3268545196240552
220978_at,1.170802293730621,0.32693768099514325
221549_at,1.1706681907231893,0.326997192764419
231637_at,1.1705765994819277,0.32703784401654346
229522_at,1.1704780299779431,0.32708159717698326
217954_s_at,1.1703878488445845,0.32712163118504467
205841_at,1.1703799866519156,0.32712512163351776
216365_x_at,1.1702000480284416,0.32720501454174045
1561556_at,1.1701538772148465,0.3272255170544426
206512_at,1.1700814846560461,0.3272576657020886
1558794_at,1.1700546161334628,0.32726959835557085
240726_at,1.1699379527732692,0.32732141426127254
219788_at,1.1696780805820657,0.3274368608760304
1569975_at,1.1694970960033946,0.32751728226731136
237011_at,1.1693348947104756,0.32758937124488946
1569929_at,1.169327126100834,0.32759282426988534
231375_at,1.1692862508947073,0.32761099315842124
243180_at,1.1692426696132054,0.32763036581610055
215814_at,1.1690211158607877,0.3277288652245917
220365_at,1.1687016904525591,0.32787092044600386
239686_at,1.1686984794559567,0.32787234870521803
215262_at,1.1686040719014374,0.3279143437427381
202044_at,1.1685539872870845,0.32793662456100847
1560117_at,1.1685481596962302,0.327939217125819
237062_at,1.168282920616395,0.32805723419322697
1559069_at,1.1680768540937274,0.3281489471660931
1557919_a_at,1.1673963792015425,0.32845195484733986
1561995_at,1.1673858512805297,0.3284566446457815
207820_at,1.1668902301183524,0.3286774888105676
238321_at,1.1667549181310741,0.3287378041192188
1570055_at,1.1667386472913832,0.3287450574674869
234869_at,1.1667034798192253,0.3287607351681228
213659_at,1.166565566408711,0.32882222315590226
205509_at,1.1665364096458446,0.3288352237791745
221153_s_at,1.1665327705345883,0.32883684644192834
224221_s_at,1.1663927199079103,0.32889929944486473
241562_x_at,1.1662788239659765,0.3289500965501126
226830_x_at,1.166237683664926,0.32896844655985585
216114_at,1.165990395054126,0.3290787639207936
206016_at,1.1656938912802906,0.3292110772684691
1564407_a_at,1.165647366275764,0.3292318428535831
207178_s_at,1.1649714140158103,0.329533665161975
244208_at,1.1646574937112357,0.32967391356578635
1565614_at,1.1645867153794973,0.3297055416831995
202956_at,1.1645272974043515,0.32973209524893143
1553293_at,1.1641033242963152,0.32992161829956557
1565795_at,1.1636931099871195,0.33010507744917605
216736_at,1.163599202917824,0.3301470872500834
215853_at,1.16350495244283,0.3301892551598447
240493_at,1.1632444411908287,0.33030583195042085
216864_at,1.1630569770537833,0.3303897419569095
244004_at,1.1628864719321559,0.33046607645149423
241841_at,1.1628502813064567,0.3304822807493379
1559091_s_at,1.1628459879929356,0.3304842031179329
1562939_at,1.1628340128424481,0.33048956514536093
207649_at,1.1628072675532126,0.330501540954085
239124_at,1.1626187265005434,0.33058597474783624
207473_at,1.1625970166643256,0.330595698155782
218821_at,1.1625031217935577,0.33063775456506517
214726_x_at,1.162500781774596,0.3306388027388829
1563055_at,1.162459995127206,0.330657072905972
1553875_s_at,1.1622773844335668,0.330738882741504
1566656_a_at,1.1622316160286095,0.33075938969332086
223925_s_at,1.1620735610484405,0.33083021582332806
208349_at,1.1620117214598975,0.33085793024695287
234589_at,1.161938329386279,0.3308908246177747
236247_at,1.1619212901417744,0.3308984620072416
234145_at,1.1614959272284664,0.3310891672858685
1561364_at,1.1611298198766777,0.33125337955147094
234142_at,1.1610927677004592,0.33127000256240297
1569786_at,1.1608908610839603,0.33136059774241444
210268_at,1.1607013872423109,0.33144563313558517
242059_at,1.1606202228841525,0.331482065062736
1560705_at,1.160381527941433,0.33158922646376665
239849_at,1.1601639405413213,0.331686936843868
205866_at,1.1601181318161475,0.3317075108892458
1569410_at,1.1601080688660814,0.33171203059843407
216669_at,1.1599835880412899,0.3317679446020983
1570200_at,1.1598962365057894,0.3318071856472559
236999_at,1.1598447211583125,0.3318303297671256
209317_at,1.159613639218049,0.3319341636889032
224004_at,1.159596387562492,0.33194191660079597
241796_x_at,1.1594318581916117,0.3320158638500379
236678_at,1.1593514681819042,0.3320519998969554
202849_x_at,1.1590493745880313,0.33218782302503735
240413_at,1.1589818188069418,0.332218202847369
233891_at,1.158884598922399,0.3322619266724823
1557631_at,1.1588604130846,0.3322728047939179
1562562_at,1.1588589950007577,0.33227344261804415
230898_at,1.1588435533391777,0.3322803880169053
1569942_at,1.1586993528172442,0.33234525281499855
217981_s_at,1.158670685819043,0.33235814916375805
221458_at,1.1581373373966077,0.332598161251704
239768_x_at,1.1580007231751173,0.332659662218678
221741_s_at,1.1579835996226133,0.33266737156429593
1570009_at,1.157968709162096,0.33267407565077683
217105_at,1.1579593051300063,0.33267830965732137
225201_s_at,1.1579196724490823,0.332696154095136
239865_at,1.1579017255962223,0.3327042348476886
233486_at,1.1578014441292592,0.332749390602665
241967_at,1.1576501376724395,0.33281753206290465
232891_at,1.1575586769767041,0.33285872738074873
1560671_at,1.1574274177154764,0.33291785600689106
